Participant,x,y,x0,y0,CalPoint
29,1030,220,1300,277,3
29,1030,220,1298,277,3
29,1030,220,1307,270,3
29,1030,220,1304,281,3
29,1030,220,1317,269,3
29,1030,220,1307,271,3
29,1030,220,1302,266,3
29,1030,220,1309,262,3
29,1030,220,1302,280,3
29,1030,220,1301,272,3
29,1030,220,1298,268,3
29,1030,220,1292,264,3
29,1030,220,1295,273,3
29,1030,220,1295,270,3
29,1030,220,1290,292,3
29,1030,220,1298,271,3
29,1030,220,1306,276,3
29,1030,220,1297,286,3
29,1030,220,1309,266,3
29,1030,220,1299,270,3
29,1030,220,1299,267,3
29,1030,220,1307,275,3
29,1030,220,1288,282,3
29,1030,220,1302,272,3
29,1030,220,1308,283,3
29,1030,220,1295,276,3
29,1030,220,1297,284,3
29,1030,220,1310,274,3
29,1030,220,1302,273,3
29,1030,220,1299,267,3
29,1030,220,1302,270,3
29,1030,220,1297,271,3
29,1030,220,1289,278,3
29,1030,220,1306,284,3
29,1030,220,1307,274,3
29,1030,220,1291,286,3
29,1030,220,1303,267,3
29,1030,220,1294,287,3
29,1030,220,1291,284,3
29,1030,220,1296,276,3
29,1030,220,1295,282,3
29,1030,220,1292,272,3
29,1030,220,1280,276,3
29,1030,220,1281,287,3
29,1030,220,1294,272,3
29,1030,220,1289,285,3
29,1030,220,1287,291,3
29,1030,220,1293,279,3
29,1030,220,1300,285,3
29,1030,220,1298,286,3
29,1030,220,1296,285,3
29,1030,220,1301,289,3
29,1030,220,1289,296,3
29,1030,220,1294,302,3
29,1030,220,1299,284,3
29,1030,220,1295,290,3
29,1030,220,1294,292,3
29,1030,220,1289,299,3
29,1030,525,1284,705,6
29,1030,525,1285,693,6
29,1030,525,1277,718,6
29,1030,525,1273,719,6
29,1030,525,1276,709,6
29,1030,525,1279,714,6
29,1030,525,1300,603,6
29,1030,525,1302,602,6
29,1030,525,1293,619,6
29,1030,525,1276,625,6
29,1030,525,1273,613,6
29,1030,525,1271,624,6
29,1030,525,1276,620,6
29,1030,525,1271,625,6
29,1030,525,1274,618,6
29,1030,525,1270,623,6
29,1030,525,1276,621,6
29,1030,525,1267,624,6
29,1030,525,1278,612,6
29,1030,525,1272,616,6
29,1030,525,1283,622,6
29,1030,525,1277,627,6
29,1030,525,1273,626,6
29,1030,525,1287,623,6
29,1030,525,1292,619,6
29,1030,525,1289,613,6
29,1030,525,1289,623,6
29,1030,525,1287,623,6
29,1030,525,1291,626,6
29,1030,525,1300,631,6
29,1030,525,1298,627,6
29,1030,525,1285,617,6
29,1030,525,1301,602,6
29,1030,525,1293,617,6
29,1030,525,1285,613,6
29,1030,525,1295,614,6
29,1030,525,1291,606,6
29,1030,525,1290,615,6
29,1030,525,1290,609,6
29,1030,525,1279,603,6
29,1030,525,1288,612,6
29,1030,525,1302,603,6
29,1030,525,1306,607,6
29,1030,525,1298,602,6
29,1030,525,1302,601,6
29,1030,525,1289,604,6
29,1030,525,1291,601,6
29,1030,525,1288,606,6
29,1030,525,1292,597,6
29,1030,525,1281,613,6
29,1030,525,1280,612,6
29,1030,525,1280,614,6
29,1030,525,1289,611,6
29,1030,525,1284,606,6
29,1030,525,1297,612,6
29,1030,525,1281,603,6
29,1030,525,1288,597,6
29,1030,525,1287,609,6
29,1030,525,1281,602,6
29,1030,525,1284,607,6
29,1030,525,1275,608,6
29,1030,525,1286,604,6
29,1030,525,1268,613,6
29,1030,525,1285,595,6
29,1030,525,1275,610,6
29,1030,525,1290,595,6
29,1030,525,1280,603,6
29,1030,525,1282,601,6
29,1030,525,1281,602,6
29,1030,525,1285,596,6
29,1030,525,1273,606,6
29,1030,525,1278,604,6
29,1030,525,1267,602,6
29,1030,525,1272,598,6
29,1030,525,1302,599,6
29,1030,525,1257,601,6
29,1030,525,1271,602,6
29,1030,525,1272,607,6
29,1030,525,1281,593,6
29,1030,525,1281,584,6
29,1030,525,1270,598,6
29,1030,525,1278,595,6
29,1030,525,1287,594,6
29,1030,525,1275,593,6
29,1030,525,1273,591,6
29,1030,525,1275,593,6
29,1030,525,1278,601,6
29,1030,525,1281,594,6
29,1030,525,1278,604,6
29,1030,525,1283,598,6
29,1030,525,1268,609,6
29,1030,525,1271,608,6
29,1030,525,1273,600,6
29,1030,525,1273,604,6
29,1030,525,1267,606,6
29,1030,525,1268,612,6
29,1030,525,1264,604,6
29,1030,525,1286,603,6
29,1030,525,1274,607,6
29,1030,525,1277,606,6
29,1030,525,1272,604,6
29,1030,525,1266,600,6
29,1030,525,1270,607,6
29,1030,525,1267,600,6
29,1030,525,1260,610,6
29,1030,525,1276,600,6
29,1030,525,1267,608,6
29,1030,525,1268,606,6
29,1030,525,1281,603,6
29,1030,525,1284,595,6
29,1030,525,1269,604,6
29,1030,525,1270,606,6
29,1030,525,1275,596,6
29,1030,525,1276,606,6
29,1030,525,1274,602,6
29,1030,525,1285,598,6
29,1030,525,1270,604,6
29,1030,525,1263,606,6
29,1030,525,1271,605,6
29,1030,525,1259,607,6
29,1030,525,1281,599,6
29,1030,525,1277,600,6
29,1030,525,1283,592,6
29,1030,525,1284,594,6
29,1030,525,1275,607,6
29,1030,525,1289,598,6
29,1030,525,1275,605,6
29,1030,525,1272,605,6
29,1030,525,1267,606,6
29,1030,525,1278,600,6
29,1030,525,1284,604,6
29,1030,525,1288,592,6
29,1030,525,1290,587,6
29,1030,525,1281,595,6
29,1030,525,1271,601,6
29,1030,525,1279,594,6
29,1030,525,1281,600,6
29,1030,525,1286,595,6
29,1030,525,1287,590,6
29,1030,525,1279,602,6
29,1030,525,1285,604,6
29,1030,525,1283,593,6
29,1030,525,1294,589,6
29,1030,525,1292,592,6
29,1030,525,1290,585,6
29,1030,525,1295,585,6
29,1030,525,1290,587,6
29,1030,525,1303,585,6
29,1030,525,1295,591,6
29,1030,525,1293,589,6
29,1030,525,1294,594,6
29,1030,525,1312,591,6
29,1030,525,1309,590,6
29,1030,525,1302,601,6
29,1030,525,1299,601,6
29,1030,525,1305,595,6
29,1030,525,1311,591,6
29,1030,525,1318,592,6
29,1030,525,1317,585,6
29,1030,525,1310,594,6
29,1030,525,1311,594,6
29,1030,525,1295,602,6
29,1030,525,1307,587,6
29,1030,525,1302,583,6
29,1030,525,1302,582,6
29,1030,525,1295,585,6
29,1030,525,1305,588,6
29,1030,525,1302,582,6
29,1030,525,1301,591,6
29,1030,525,1307,589,6
29,1030,525,1297,585,6
29,1030,525,1302,582,6
29,1030,525,1310,590,6
29,1030,525,1299,586,6
29,1030,525,1304,588,6
29,1030,525,1302,585,6
29,1030,830,1298,622,9
29,1030,830,1291,623,9
29,1030,830,1300,621,9
29,1030,830,1295,627,9
29,1030,830,1305,617,9
29,1030,830,1288,621,9
29,1030,830,1298,620,9
29,1030,830,1301,633,9
29,1030,830,1299,622,9
29,1030,830,1304,623,9
29,1030,830,1289,628,9
29,1030,830,1307,845,9
29,1030,830,1302,860,9
29,1030,830,1307,870,9
29,1030,830,1295,863,9
29,1030,830,1296,862,9
29,1030,830,1301,861,9
29,1030,830,1299,865,9
29,1030,830,1303,866,9
29,1030,830,1297,869,9
29,1030,830,1299,918,9
29,1030,830,1296,923,9
29,1030,830,1300,917,9
29,1030,830,1298,922,9
29,1030,830,1301,919,9
29,1030,830,1291,920,9
29,1030,830,1298,927,9
29,1030,830,1298,921,9
29,1030,830,1304,926,9
29,1030,830,1302,927,9
29,1030,830,1304,911,9
29,1030,830,1299,926,9
29,1030,830,1298,920,9
29,1030,830,1278,915,9
29,1030,830,1308,902,9
29,1030,830,1286,910,9
29,1030,830,1290,909,9
29,1030,830,1291,912,9
29,1030,830,1288,913,9
29,1030,830,1298,907,9
29,1030,830,1289,908,9
29,1030,830,1301,914,9
29,1030,830,1297,905,9
29,1030,830,1292,913,9
29,1030,830,1293,908,9
29,1030,830,1293,910,9
29,1030,830,1288,910,9
29,1030,830,1285,916,9
29,1030,830,1287,910,9
29,1030,830,1305,909,9
29,1030,830,1292,903,9
29,1030,830,1289,914,9
29,1030,830,1288,916,9
29,1030,830,1293,918,9
29,1030,830,1285,918,9
29,1030,830,1294,916,9
29,1030,830,1281,918,9
29,1030,830,1294,920,9
29,1030,830,1301,913,9
29,1030,830,1288,909,9
29,1030,830,1298,910,9
29,1030,830,1293,901,9
29,1030,830,1298,902,9
29,1030,830,1293,911,9
29,1030,830,1291,911,9
29,1030,830,1301,907,9
29,1030,830,1290,906,9
29,1030,830,1286,906,9
29,1030,830,1296,907,9
29,1030,830,1283,914,9
29,1030,830,1287,904,9
29,1030,830,1286,914,9
29,1030,830,1281,906,9
29,1030,830,1285,914,9
29,1030,830,1287,907,9
29,1030,830,1282,913,9
29,1030,830,1285,914,9
29,1030,830,1286,908,9
29,1030,830,1287,908,9
29,1030,830,1288,915,9
29,1030,830,1292,911,9
29,1030,830,1318,909,9
29,1030,830,1261,907,9
29,1030,830,1277,905,9
29,1030,830,1285,899,9
29,1030,830,1282,902,9
29,1030,830,1273,898,9
29,1030,830,1271,902,9
29,1030,830,1275,903,9
29,1030,830,1273,909,9
29,1030,830,1272,900,9
29,1030,830,1284,905,9
29,1030,830,1277,904,9
29,1030,830,1276,899,9
29,1030,830,1277,900,9
29,1030,830,1277,904,9
29,1030,830,1303,890,9
29,1030,830,1297,897,9
29,1030,830,1297,898,9
29,1030,830,1309,893,9
29,1030,830,1303,899,9
29,1030,830,1311,896,9
29,1030,830,1309,897,9
29,1030,830,1313,892,9
29,1030,830,1302,898,9
29,1030,830,1304,896,9
29,1030,830,1309,892,9
29,1030,830,1304,893,9
29,1030,830,1301,892,9
29,1030,830,1295,896,9
29,1030,830,1303,897,9
29,1030,830,1300,892,9
29,1030,830,1311,895,9
29,1030,830,1299,890,9
29,1030,830,1311,883,9
29,1030,830,1293,891,9
29,1030,830,1302,888,9
29,1030,830,1303,890,9
29,1030,830,1313,888,9
29,1030,830,1303,887,9
29,1030,830,1327,895,9
29,1030,830,1326,901,9
29,1030,830,1312,895,9
29,1030,830,1309,887,9
29,1030,830,1314,887,9
29,1030,830,1323,887,9
29,1030,830,1307,889,9
29,1030,830,1312,896,9
29,1030,830,1307,888,9
29,1030,830,1316,887,9
29,1030,830,1309,890,9
29,1030,830,1313,893,9
29,1030,830,1298,894,9
29,1030,830,1313,890,9
29,1030,830,1339,883,9
29,1030,830,1328,882,9
29,1030,830,1302,891,9
29,1030,830,1312,890,9
29,1030,830,1313,881,9
29,1030,830,1306,890,9
29,1030,830,1314,888,9
29,1030,830,1310,892,9
29,1030,830,1303,879,9
29,1030,830,1313,887,9
29,1030,830,1298,889,9
29,1030,830,1305,892,9
29,1030,830,1312,883,9
29,1030,830,1310,880,9
29,1030,830,1298,882,9
29,1030,830,1296,894,9
29,1030,830,1321,884,9
29,1030,830,1327,886,9
29,1030,830,1308,882,9
29,1030,830,1302,883,9
29,1030,830,1307,882,9
29,1030,830,1310,882,9
29,1030,830,1308,885,9
29,1030,830,1299,881,9
29,1030,830,1306,882,9
29,1030,830,1300,882,9
29,1030,830,1309,883,9
29,1030,830,1304,882,9
29,1030,830,1299,886,9
29,1030,830,1325,884,9
29,1030,830,1294,882,9
29,1030,830,1303,882,9
29,1030,830,1303,879,9
29,1030,830,1328,857,9
29,1030,830,1321,854,9
29,1030,830,1323,854,9
29,1030,830,1328,858,9
30,250,220,970,753,1
30,250,220,966,767,1
30,250,220,968,759,1
30,250,220,962,759,1
30,250,220,982,750,1
30,250,220,977,767,1
30,250,220,957,756,1
30,250,220,951,751,1
30,250,220,956,756,1
30,250,220,952,754,1
30,250,220,940,752,1
30,250,220,952,768,1
30,250,220,950,764,1
30,250,220,715,505,1
30,250,220,718,504,1
30,250,220,719,492,1
30,250,220,711,475,1
30,250,220,722,500,1
30,250,220,725,506,1
30,250,220,460,265,1
30,250,220,459,271,1
30,250,220,464,268,1
30,250,220,466,268,1
30,250,220,461,255,1
30,250,220,470,270,1
30,250,220,463,265,1
30,250,220,444,251,1
30,250,220,439,257,1
30,250,220,441,248,1
30,250,220,450,260,1
30,250,220,450,255,1
30,250,220,452,256,1
30,250,220,447,259,1
30,250,220,455,212,1
30,250,220,449,208,1
30,250,220,446,226,1
30,250,220,444,220,1
30,250,220,440,225,1
30,250,220,450,214,1
30,250,220,444,221,1
30,250,220,458,281,1
30,250,220,457,270,1
30,250,220,466,280,1
30,250,220,457,281,1
30,250,220,460,267,1
30,250,220,463,281,1
30,250,220,462,283,1
30,250,220,463,275,1
30,250,220,461,270,1
30,250,220,458,279,1
30,250,220,465,269,1
30,250,220,463,280,1
30,250,220,461,281,1
30,250,220,460,272,1
30,250,220,459,272,1
30,250,220,455,265,1
30,250,220,435,260,1
30,250,220,441,258,1
30,250,220,440,260,1
30,250,220,434,256,1
30,250,220,437,262,1
30,250,220,438,263,1
30,250,220,433,256,1
30,250,220,442,254,1
30,250,220,433,264,1
30,250,220,433,257,1
30,250,220,437,263,1
30,250,220,436,263,1
30,250,220,431,256,1
30,250,220,430,250,1
30,250,220,428,257,1
30,250,220,430,261,1
30,250,220,430,256,1
30,250,220,468,264,1
30,250,220,452,257,1
30,250,220,450,257,1
30,250,220,456,261,1
30,250,220,453,256,1
30,250,220,458,265,1
30,250,220,462,262,1
30,250,220,462,272,1
30,250,220,462,258,1
30,250,220,459,267,1
30,250,220,472,271,1
30,250,220,465,267,1
30,250,220,463,263,1
30,250,220,462,262,1
30,250,220,458,256,1
30,250,220,458,259,1
30,250,220,454,264,1
30,250,220,456,264,1
30,250,220,454,263,1
30,250,220,457,262,1
30,250,220,457,272,1
30,250,220,455,275,1
30,250,220,456,273,1
30,250,220,456,272,1
30,250,220,465,272,1
30,250,220,466,264,1
30,250,220,454,264,1
30,250,220,459,261,1
30,250,220,464,266,1
30,250,220,458,265,1
30,250,220,459,270,1
30,250,220,460,267,1
30,250,220,464,269,1
30,250,220,461,266,1
30,250,220,461,265,1
30,250,220,466,265,1
30,250,220,457,259,1
30,250,220,455,270,1
30,250,220,457,266,1
30,250,220,456,259,1
30,250,220,452,260,1
30,250,220,450,264,1
30,250,220,450,260,1
30,250,220,454,263,1
30,250,220,442,239,1
30,250,220,452,249,1
30,250,220,447,251,1
30,250,220,449,256,1
30,250,220,447,252,1
30,250,220,447,242,1
30,250,220,446,249,1
30,250,220,443,248,1
30,250,220,446,247,1
30,250,220,444,244,1
30,250,220,444,239,1
30,250,220,447,241,1
30,250,220,443,248,1
30,250,220,440,245,1
30,250,220,443,247,1
30,250,220,447,245,1
30,250,220,446,245,1
30,250,220,445,248,1
30,250,220,442,246,1
30,250,220,439,233,1
30,250,220,443,246,1
30,250,220,445,248,1
30,250,220,439,237,1
30,250,220,446,240,1
30,250,220,443,244,1
30,250,220,446,240,1
30,250,525,446,252,4
30,250,525,443,259,4
30,250,525,448,257,4
30,250,525,450,262,4
30,250,525,449,260,4
30,250,525,445,259,4
30,250,525,453,264,4
30,250,525,449,261,4
30,250,525,446,266,4
30,250,525,444,264,4
30,250,525,444,269,4
30,250,525,443,268,4
30,250,525,450,280,4
30,250,525,444,517,4
30,250,525,452,527,4
30,250,525,461,530,4
30,250,525,467,533,4
30,250,525,459,534,4
30,250,525,460,532,4
30,250,525,460,529,4
30,250,525,454,533,4
30,250,525,458,536,4
30,250,525,455,536,4
30,250,525,458,525,4
30,250,525,458,528,4
30,250,525,446,526,4
30,250,525,454,528,4
30,250,525,443,528,4
30,250,525,451,533,4
30,250,525,456,570,4
30,250,525,443,546,4
30,250,525,447,556,4
30,250,525,438,558,4
30,250,525,442,557,4
30,250,525,442,550,4
30,250,525,448,547,4
30,250,525,447,557,4
30,250,525,443,550,4
30,250,525,447,553,4
30,250,525,446,551,4
30,250,525,443,549,4
30,250,525,450,550,4
30,250,525,444,551,4
30,250,525,445,555,4
30,250,525,446,552,4
30,250,525,444,552,4
30,250,525,445,553,4
30,250,525,438,552,4
30,250,525,438,553,4
30,250,525,446,556,4
30,250,525,447,552,4
30,250,525,438,548,4
30,250,525,441,560,4
30,250,525,439,549,4
30,250,525,442,554,4
30,250,525,438,551,4
30,250,525,447,558,4
30,250,525,445,554,4
30,250,525,447,558,4
30,250,525,449,557,4
30,250,525,449,562,4
30,250,525,452,560,4
30,250,525,442,562,4
30,250,525,445,566,4
30,250,525,449,567,4
30,250,525,447,561,4
30,250,525,450,566,4
30,250,525,443,566,4
30,250,525,449,568,4
30,250,525,446,561,4
30,250,525,446,566,4
30,250,525,444,564,4
30,250,525,445,565,4
30,250,525,449,571,4
30,250,525,442,568,4
30,250,525,446,563,4
30,250,525,441,570,4
30,250,525,445,566,4
30,250,525,447,565,4
30,250,525,443,564,4
30,250,525,444,569,4
30,250,525,441,569,4
30,250,525,443,570,4
30,250,525,444,566,4
30,250,525,443,569,4
30,250,525,436,572,4
30,250,525,437,567,4
30,250,525,441,563,4
30,250,525,445,567,4
30,250,525,440,572,4
30,250,525,446,570,4
30,250,525,441,570,4
30,250,525,437,564,4
30,250,525,437,567,4
30,250,525,437,564,4
30,250,525,436,567,4
30,250,525,436,572,4
30,250,525,441,569,4
30,250,525,439,568,4
30,250,525,440,570,4
30,250,525,437,566,4
30,250,525,432,563,4
30,250,525,440,569,4
30,250,525,432,566,4
30,250,525,441,549,4
30,250,525,442,558,4
30,250,525,446,561,4
30,250,525,442,553,4
30,250,525,436,555,4
30,250,525,434,559,4
30,250,525,434,566,4
30,250,525,433,561,4
30,250,525,437,559,4
30,250,525,444,560,4
30,250,525,442,565,4
30,250,525,440,561,4
30,250,525,438,565,4
30,250,525,439,564,4
30,250,525,441,560,4
30,250,525,439,561,4
30,250,525,438,561,4
30,250,525,438,565,4
30,250,525,441,564,4
30,250,525,436,563,4
30,250,525,437,559,4
30,250,525,439,568,4
30,250,525,434,561,4
30,250,525,440,569,4
30,250,525,440,566,4
30,250,525,436,566,4
30,250,525,434,569,4
30,250,525,434,564,4
30,250,525,434,560,4
30,250,525,438,553,4
30,250,525,436,564,4
30,250,525,435,555,4
30,250,525,436,561,4
30,250,525,437,564,4
30,250,525,437,566,4
30,250,525,441,565,4
30,250,525,437,562,4
30,250,525,435,565,4
30,250,525,433,561,4
30,250,525,431,559,4
30,250,525,428,559,4
30,250,525,435,554,4
30,250,525,433,555,4
30,250,525,436,554,4
30,250,525,434,557,4
30,250,525,436,553,4
30,250,525,432,553,4
30,250,525,437,558,4
30,250,525,438,555,4
30,250,525,436,556,4
30,250,525,431,555,4
30,250,525,441,554,4
30,250,525,438,562,4
30,250,525,439,556,4
30,250,525,438,562,4
30,250,830,470,558,7
30,250,830,463,556,7
30,250,830,459,555,7
30,250,830,469,555,7
30,250,830,465,552,7
30,250,830,469,552,7
30,250,830,465,550,7
30,250,830,464,553,7
30,250,830,464,556,7
30,250,830,460,557,7
30,250,830,463,557,7
30,250,830,443,800,7
30,250,830,445,804,7
30,250,830,444,806,7
30,250,830,447,814,7
30,250,830,442,811,7
30,250,830,448,815,7
30,250,830,446,818,7
30,250,830,443,816,7
30,250,830,443,819,7
30,250,830,441,818,7
30,250,830,442,815,7
30,250,830,444,822,7
30,250,830,424,842,7
30,250,830,419,847,7
30,250,830,423,847,7
30,250,830,416,841,7
30,250,830,422,835,7
30,250,830,405,835,7
30,250,830,397,834,7
30,250,830,404,835,7
30,250,830,405,836,7
30,250,830,404,832,7
30,250,830,401,833,7
30,250,830,411,832,7
30,250,830,404,833,7
30,250,830,410,833,7
30,250,830,411,835,7
30,250,830,412,834,7
30,250,830,408,833,7
30,250,830,413,837,7
30,250,830,410,838,7
30,250,830,411,834,7
30,250,830,412,842,7
30,250,830,410,836,7
30,250,830,412,838,7
30,250,830,414,846,7
30,250,830,412,841,7
30,250,830,416,843,7
30,250,830,413,843,7
30,250,830,414,848,7
30,250,830,418,846,7
30,250,830,420,852,7
30,250,830,418,840,7
30,250,830,421,847,7
30,250,830,421,845,7
30,250,830,414,846,7
30,250,830,419,852,7
30,250,830,422,846,7
30,250,830,425,848,7
30,250,830,426,850,7
30,250,830,427,847,7
30,250,830,426,850,7
30,250,830,425,849,7
30,250,830,429,843,7
30,250,830,422,842,7
30,250,830,417,842,7
30,250,830,425,841,7
30,250,830,422,839,7
30,250,830,423,841,7
30,250,830,421,838,7
30,250,830,419,831,7
30,250,830,421,841,7
30,250,830,419,840,7
30,250,830,416,831,7
30,250,830,423,829,7
30,250,830,422,836,7
30,250,830,453,828,7
30,250,830,456,828,7
30,250,830,452,830,7
30,250,830,453,824,7
30,250,830,447,829,7
30,250,830,452,832,7
30,250,830,448,831,7
30,250,830,450,834,7
30,250,830,453,841,7
30,250,830,457,833,7
30,250,830,460,827,7
30,250,830,453,830,7
30,250,830,453,834,7
30,250,830,455,833,7
30,250,830,454,831,7
30,250,830,458,835,7
30,250,830,454,835,7
30,250,830,455,830,7
30,250,830,454,828,7
30,250,830,452,832,7
30,250,830,457,828,7
30,250,830,456,826,7
30,250,830,454,830,7
30,250,830,455,835,7
30,250,830,449,829,7
30,250,830,454,834,7
30,250,830,457,832,7
30,250,830,455,838,7
30,250,830,451,833,7
30,250,830,457,833,7
30,250,830,449,834,7
30,250,830,451,836,7
30,250,830,448,842,7
30,250,830,447,834,7
30,250,830,450,836,7
30,250,830,448,837,7
30,250,830,449,837,7
30,250,830,445,837,7
30,250,830,448,836,7
30,250,830,442,838,7
30,250,830,446,833,7
30,250,830,445,837,7
30,250,830,446,840,7
30,250,830,443,839,7
30,250,830,446,841,7
30,250,830,523,814,7
30,250,830,523,818,7
30,250,830,521,813,7
30,250,830,518,816,7
30,250,830,523,817,7
30,250,830,526,816,7
30,250,830,526,819,7
30,250,830,522,817,7
30,640,220,525,818,2
30,640,220,527,818,2
30,640,220,617,805,2
30,640,220,622,804,2
30,640,220,612,803,2
30,640,220,618,798,2
30,640,220,618,802,2
30,640,220,624,801,2
30,640,220,621,800,2
30,640,220,623,796,2
30,640,220,823,207,2
30,640,220,824,197,2
30,640,220,831,188,2
30,640,220,822,187,2
30,640,220,824,191,2
30,640,220,823,187,2
30,640,220,820,183,2
30,640,220,827,185,2
30,640,220,830,186,2
30,640,220,828,189,2
30,640,220,832,190,2
30,640,220,831,185,2
30,640,220,833,184,2
30,640,220,830,188,2
30,640,220,828,186,2
30,640,220,830,191,2
30,640,220,829,188,2
30,640,220,832,186,2
30,640,220,832,188,2
30,640,220,832,192,2
30,640,220,836,186,2
30,640,220,834,190,2
30,640,220,836,192,2
30,640,220,834,194,2
30,640,220,836,194,2
30,640,220,835,202,2
30,640,220,834,200,2
30,640,220,836,210,2
30,640,220,854,239,2
30,640,220,852,241,2
30,640,220,846,241,2
30,640,220,850,245,2
30,640,220,850,244,2
30,640,220,849,243,2
30,640,220,848,252,2
30,640,220,844,247,2
30,640,220,843,250,2
30,640,220,843,247,2
30,640,220,843,243,2
30,640,220,848,243,2
30,640,220,840,248,2
30,640,220,842,249,2
30,640,220,847,250,2
30,640,220,841,251,2
30,640,220,844,246,2
30,640,220,843,250,2
30,640,220,841,253,2
30,640,220,840,258,2
30,640,220,833,225,2
30,640,220,836,241,2
30,640,220,839,234,2
30,640,220,837,241,2
30,640,220,836,246,2
30,640,220,834,244,2
30,640,220,840,246,2
30,640,220,839,243,2
30,640,220,842,248,2
30,640,220,840,246,2
30,640,220,838,251,2
30,640,220,841,250,2
30,640,220,838,253,2
30,640,220,839,257,2
30,640,220,841,259,2
30,640,220,843,266,2
30,640,220,841,265,2
30,640,220,838,264,2
30,640,220,841,267,2
30,640,220,843,272,2
30,640,220,839,270,2
30,640,220,843,270,2
30,640,220,836,273,2
30,640,220,840,276,2
30,640,220,839,275,2
30,640,220,836,273,2
30,640,220,833,273,2
30,640,220,834,274,2
30,640,220,834,272,2
30,640,220,830,274,2
30,640,220,836,279,2
30,640,220,831,278,2
30,640,220,835,276,2
30,640,220,833,278,2
30,640,220,836,279,2
30,640,220,835,280,2
30,640,220,834,281,2
30,640,220,827,274,2
30,640,220,835,271,2
30,640,220,834,274,2
30,640,220,832,276,2
30,640,220,833,275,2
30,640,220,833,279,2
30,640,220,835,278,2
30,640,220,833,275,2
30,640,220,829,272,2
30,640,220,833,273,2
30,640,220,835,269,2
30,640,220,830,275,2
30,640,220,832,274,2
30,640,220,833,274,2
30,640,220,830,278,2
30,640,220,832,275,2
30,640,220,835,274,2
30,640,220,838,273,2
30,640,220,834,279,2
30,640,220,837,272,2
30,640,220,834,275,2
30,640,220,837,272,2
30,640,220,836,273,2
30,640,220,831,272,2
30,640,220,828,269,2
30,640,220,832,273,2
30,640,220,832,272,2
30,640,220,836,276,2
30,640,220,835,272,2
30,640,220,838,278,2
30,640,220,835,267,2
30,640,220,837,274,2
30,640,220,834,275,2
30,640,220,834,273,2
30,640,220,839,275,2
30,640,220,831,273,2
30,640,220,829,275,2
30,640,220,832,271,2
30,640,220,831,273,2
30,640,220,829,271,2
30,640,220,825,271,2
30,640,220,825,267,2
30,640,220,830,268,2
30,640,220,831,267,2
30,640,220,835,273,2
30,640,220,831,263,2
30,640,220,831,265,2
30,640,220,834,264,2
30,640,220,832,260,2
30,640,220,830,260,2
30,640,220,828,256,2
30,640,220,833,250,2
30,640,220,834,254,2
30,640,220,832,248,2
30,640,220,832,256,2
30,640,220,830,260,2
30,640,220,833,252,2
30,640,220,833,252,2
30,640,220,830,251,2
30,640,220,831,253,2
30,640,220,824,249,2
30,640,525,827,246,5
30,640,525,828,251,5
30,640,525,829,246,5
30,640,525,825,244,5
30,640,525,826,246,5
30,640,525,825,241,5
30,640,525,824,239,5
30,640,525,827,248,5
30,640,525,828,240,5
30,640,525,829,240,5
30,640,525,839,604,5
30,640,525,839,612,5
30,640,525,843,618,5
30,640,525,843,619,5
30,640,525,847,617,5
30,640,525,843,623,5
30,640,525,830,593,5
30,640,525,829,593,5
30,640,525,830,596,5
30,640,525,833,593,5
30,640,525,829,598,5
30,640,525,828,599,5
30,640,525,832,597,5
30,640,525,833,588,5
30,640,525,829,571,5
30,640,525,835,565,5
30,640,525,836,565,5
30,640,525,838,568,5
30,640,525,841,568,5
30,640,525,841,565,5
30,640,525,835,565,5
30,640,525,838,564,5
30,640,525,840,568,5
30,640,525,840,567,5
30,640,525,835,568,5
30,640,525,837,569,5
30,640,525,836,566,5
30,640,525,839,567,5
30,640,525,843,546,5
30,640,525,839,559,5
30,640,525,841,563,5
30,640,525,832,562,5
30,640,525,833,562,5
30,640,525,837,562,5
30,640,525,837,558,5
30,640,525,834,562,5
30,640,525,836,564,5
30,640,525,837,564,5
30,640,525,840,565,5
30,640,525,842,563,5
30,640,525,837,553,5
30,640,525,840,559,5
30,640,525,841,550,5
30,640,525,836,558,5
30,640,525,838,560,5
30,640,525,839,554,5
30,640,525,838,560,5
30,640,525,833,556,5
30,640,525,838,555,5
30,640,525,840,556,5
30,640,525,840,555,5
30,640,525,835,557,5
30,640,525,834,551,5
30,640,525,837,553,5
30,640,525,835,551,5
30,640,525,831,552,5
30,640,525,834,551,5
30,640,525,836,549,5
30,640,525,830,548,5
30,640,525,833,552,5
30,640,525,834,555,5
30,640,525,838,555,5
30,640,525,836,557,5
30,640,525,838,559,5
30,640,525,833,557,5
30,640,525,836,552,5
30,640,525,833,555,5
30,640,525,833,557,5
30,640,525,833,556,5
30,640,525,833,561,5
30,640,525,833,558,5
30,640,525,831,555,5
30,640,525,833,554,5
30,640,525,833,555,5
30,640,525,835,554,5
30,640,525,831,554,5
30,640,525,831,554,5
30,640,525,828,555,5
30,640,525,829,554,5
30,640,525,828,553,5
30,640,525,832,557,5
30,640,525,834,559,5
30,640,525,836,561,5
30,640,525,835,558,5
30,640,525,831,564,5
30,640,525,831,563,5
30,640,525,832,567,5
30,640,525,826,562,5
30,640,525,827,566,5
30,640,525,829,567,5
30,640,525,830,565,5
30,640,525,830,565,5
30,640,525,831,564,5
30,640,525,830,566,5
